Journée gazière;Nom Région;Production journalière biométhane (MWh - 0°C);Opérateur de transport
16/12/2020;Auvergne-Rhône-Alpes;336.83;Zone GRTgaz
31/08/2017;Auvergne-Rhône-Alpes;86.044;Zone GRTgaz
22/05/2019;Auvergne-Rhône-Alpes;148.307;Zone GRTgaz
23/09/2022;Auvergne-Rhône-Alpes;1086.536;Zone GRTgaz
13/03/2020;Auvergne-Rhône-Alpes;282.325;Zone GRTgaz
28/02/2019;Auvergne-Rhône-Alpes;147.95599999999996;Zone GRTgaz
13/12/2018;Auvergne-Rhône-Alpes;142.516;Zone GRTgaz
07/12/2018;Auvergne-Rhône-Alpes;134.219;Zone GRTgaz
12/10/2019;Auvergne-Rhône-Alpes;204.144;Zone GRTgaz
26/11/2018;Auvergne-Rhône-Alpes;132.98;Zone GRTgaz
29/11/2019;Auvergne-Rhône-Alpes;247.691;Zone GRTgaz
04/12/2019;Auvergne-Rhône-Alpes;222.6;Zone GRTgaz
23/03/2021;Auvergne-Rhône-Alpes;433.91299999999995;Zone GRTgaz
12/05/2017;Auvergne-Rhône-Alpes;123.091;Zone GRTgaz
05/06/2019;Auvergne-Rhône-Alpes;162.607;Zone GRTgaz
08/08/2021;Auvergne-Rhône-Alpes;479.76;Zone GRTgaz
30/05/2018;Auvergne-Rhône-Alpes;157.38499999999996;Zone GRTgaz
12/04/2024;Auvergne-Rhône-Alpes;1809.6659297999997;Zone GRTgaz
13/04/2020;Auvergne-Rhône-Alpes;295.985;Zone GRTgaz
09/11/2021;Auvergne-Rhône-Alpes;729.017;Zone GRTgaz
01/09/2019;Auvergne-Rhône-Alpes;175.232;Zone GRTgaz
28/12/2019;Auvergne-Rhône-Alpes;248.078;Zone GRTgaz
23/06/2019;Auvergne-Rhône-Alpes;144.182;Zone GRTgaz
23/08/2020;Auvergne-Rhône-Alpes;241.947;Zone GRTgaz
10/01/2021;Auvergne-Rhône-Alpes;298.61;Zone GRTgaz
10/01/2018;Auvergne-Rhône-Alpes;120.079;Zone GRTgaz
13/04/2017;Auvergne-Rhône-Alpes;123.78799999999997;Zone GRTgaz
02/04/2021;Auvergne-Rhône-Alpes;396.81;Zone GRTgaz
01/05/2023;Auvergne-Rhône-Alpes;1317.898;Zone GRTgaz
11/11/2020;Auvergne-Rhône-Alpes;337.855;Zone GRTgaz
18/04/2017;Auvergne-Rhône-Alpes;107.673;Zone GRTgaz
15/02/2018;Auvergne-Rhône-Alpes;63.931;Zone GRTgaz
18/10/2020;Auvergne-Rhône-Alpes;297.221;Zone GRTgaz
17/05/2021;Auvergne-Rhône-Alpes;393.064;Zone GRTgaz
23/03/2019;Auvergne-Rhône-Alpes;175.549;Zone GRTgaz
11/02/2017;Auvergne-Rhône-Alpes;86.884;Zone GRTgaz
31/01/2021;Auvergne-Rhône-Alpes;332.34;Zone GRTgaz
26/07/2022;Auvergne-Rhône-Alpes;1054.618;Zone GRTgaz
17/12/2024;Auvergne-Rhône-Alpes;1980.3956759999996;Zone GRTgaz
08/08/2022;Auvergne-Rhône-Alpes;1028.101;Zone GRTgaz
30/08/2023;Auvergne-Rhône-Alpes;1281.642;Zone GRTgaz
07/10/2021;Auvergne-Rhône-Alpes;528.948;Zone GRTgaz
22/12/2020;Auvergne-Rhône-Alpes;369.7289999999999;Zone GRTgaz
24/01/2022;Auvergne-Rhône-Alpes;717.51;Zone GRTgaz
15/11/2024;Auvergne-Rhône-Alpes;1928.6294327999997;Zone GRTgaz
18/04/2019;Auvergne-Rhône-Alpes;190.004;Zone GRTgaz
10/11/2017;Auvergne-Rhône-Alpes;134.631;Zone GRTgaz
02/08/2023;Auvergne-Rhône-Alpes;1264.658;Zone GRTgaz
10/09/2023;Auvergne-Rhône-Alpes;1313.572;Zone GRTgaz
02/04/2020;Auvergne-Rhône-Alpes;257.852;Zone GRTgaz
03/11/2021;Auvergne-Rhône-Alpes;688.932;Zone GRTgaz
02/10/2021;Auvergne-Rhône-Alpes;575.395;Zone GRTgaz
23/02/2020;Auvergne-Rhône-Alpes;310.409;Zone GRTgaz
04/06/2019;Auvergne-Rhône-Alpes;191.74;Zone GRTgaz
26/08/2024;Auvergne-Rhône-Alpes;1718.4363479999997;Zone GRTgaz
31/07/2021;Auvergne-Rhône-Alpes;490.46;Zone GRTgaz
26/09/2022;Auvergne-Rhône-Alpes;1051.199;Zone GRTgaz
23/05/2021;Auvergne-Rhône-Alpes;430.447;Zone GRTgaz
01/05/2021;Auvergne-Rhône-Alpes;427.613;Zone GRTgaz
07/04/2020;Auvergne-Rhône-Alpes;273.92299999999994;Zone GRTgaz
09/06/2019;Auvergne-Rhône-Alpes;197.465;Zone GRTgaz
29/01/2019;Auvergne-Rhône-Alpes;138.481;Zone GRTgaz
23/09/2017;Auvergne-Rhône-Alpes;67.94199999999998;Zone GRTgaz
07/03/2021;Auvergne-Rhône-Alpes;393.893;Zone GRTgaz
22/11/2018;Auvergne-Rhône-Alpes;128.545;Zone GRTgaz
24/04/2018;Auvergne-Rhône-Alpes;134.274;Zone GRTgaz
19/12/2017;Auvergne-Rhône-Alpes;62.591;Zone GRTgaz
20/11/2020;Auvergne-Rhône-Alpes;315.703;Zone GRTgaz
17/11/2017;Auvergne-Rhône-Alpes;121.814;Zone GRTgaz
08/08/2018;Auvergne-Rhône-Alpes;97.45;Zone GRTgaz
20/09/2019;Auvergne-Rhône-Alpes;198.19099999999997;Zone GRTgaz
23/02/2019;Auvergne-Rhône-Alpes;138.269;Zone GRTgaz
11/04/2020;Auvergne-Rhône-Alpes;296.731;Zone GRTgaz
22/05/2017;Auvergne-Rhône-Alpes;58.399;Zone GRTgaz
21/12/2017;Auvergne-Rhône-Alpes;93.782;Zone GRTgaz
18/06/2019;Auvergne-Rhône-Alpes;164.614;Zone GRTgaz
06/05/2021;Auvergne-Rhône-Alpes;446.922;Zone GRTgaz
21/08/2022;Auvergne-Rhône-Alpes;872.363;Zone GRTgaz
14/03/2019;Auvergne-Rhône-Alpes;174.905;Zone GRTgaz
25/06/2023;Auvergne-Rhône-Alpes;1132.843;Zone GRTgaz
25/08/2023;Auvergne-Rhône-Alpes;1233.935;Zone GRTgaz
09/03/2022;Auvergne-Rhône-Alpes;915.928;Zone GRTgaz
29/05/2024;Auvergne-Rhône-Alpes;1770.2767835999998;Zone GRTgaz
30/12/2022;Auvergne-Rhône-Alpes;1327.577;Zone GRTgaz
27/12/2022;Auvergne-Rhône-Alpes;1289.384;Zone GRTgaz
27/06/2022;Auvergne-Rhône-Alpes;958.896;Zone GRTgaz
19/07/2020;Auvergne-Rhône-Alpes;272.291;Zone GRTgaz
07/04/2022;Auvergne-Rhône-Alpes;1036.802;Zone GRTgaz
30/08/2020;Auvergne-Rhône-Alpes;256.565;Zone GRTgaz
28/06/2024;Auvergne-Rhône-Alpes;1795.1823701999997;Zone GRTgaz
15/06/2022;Auvergne-Rhône-Alpes;955.432;Zone GRTgaz
17/08/2024;Auvergne-Rhône-Alpes;1701.6969384;Zone GRTgaz
06/04/2018;Auvergne-Rhône-Alpes;132.965;Zone GRTgaz
30/10/2016;Auvergne-Rhône-Alpes;3.1499999999999995;Zone GRTgaz
12/09/2017;Auvergne-Rhône-Alpes;84.91;Zone GRTgaz
24/03/2020;Auvergne-Rhône-Alpes;261.955;Zone GRTgaz
01/10/2023;Auvergne-Rhône-Alpes;1339.153;Zone GRTgaz
28/10/2019;Auvergne-Rhône-Alpes;194.793;Zone GRTgaz
03/11/2017;Auvergne-Rhône-Alpes;112.446;Zone GRTgaz
06/05/2017;Auvergne-Rhône-Alpes;112.722;Zone GRTgaz
19/01/2019;Auvergne-Rhône-Alpes;139.851;Zone GRTgaz
17/08/2017;Auvergne-Rhône-Alpes;54.63299999999999;Zone GRTgaz
28/06/2017;Auvergne-Rhône-Alpes;29.024000000000004;Zone GRTgaz
28/01/2017;Auvergne-Rhône-Alpes;109.52;Zone GRTgaz
29/01/2017;Auvergne-Rhône-Alpes;106.921;Zone GRTgaz
24/05/2017;Auvergne-Rhône-Alpes;103.39099999999999;Zone GRTgaz
05/09/2016;Auvergne-Rhône-Alpes;30.449999999999992;Zone GRTgaz
12/11/2016;Auvergne-Rhône-Alpes;51.703;Zone GRTgaz
10/09/2016;Auvergne-Rhône-Alpes;41.97899999999999;Zone GRTgaz
15/01/2018;Auvergne-Rhône-Alpes;95.01099999999998;Zone GRTgaz
18/12/2018;Auvergne-Rhône-Alpes;113.966;Zone GRTgaz
19/04/2020;Auvergne-Rhône-Alpes;281.861;Zone GRTgaz
13/04/2019;Auvergne-Rhône-Alpes;184.002;Zone GRTgaz
16/06/2019;Auvergne-Rhône-Alpes;172.89299999999997;Zone GRTgaz
12/11/2018;Auvergne-Rhône-Alpes;133.348;Zone GRTgaz
30/07/2019;Auvergne-Rhône-Alpes;157.522;Zone GRTgaz
01/09/2017;Auvergne-Rhône-Alpes;77.142;Zone GRTgaz
18/12/2017;Auvergne-Rhône-Alpes;57.321999999999996;Zone GRTgaz
16/06/2018;Auvergne-Rhône-Alpes;133.461;Zone GRTgaz
19/06/2018;Auvergne-Rhône-Alpes;121.801;Zone GRTgaz
20/06/2019;Auvergne-Rhône-Alpes;165.289;Zone GRTgaz
27/10/2016;Auvergne-Rhône-Alpes;34.427;Zone GRTgaz
13/07/2017;Auvergne-Rhône-Alpes;105.398;Zone GRTgaz
17/12/2017;Auvergne-Rhône-Alpes;69.36899999999999;Zone GRTgaz
09/03/2018;Auvergne-Rhône-Alpes;131.751;Zone GRTgaz
19/12/2019;Auvergne-Rhône-Alpes;264.57;Zone GRTgaz
15/12/2017;Auvergne-Rhône-Alpes;63.86599999999999;Zone GRTgaz
08/04/2021;Auvergne-Rhône-Alpes;440.132;Zone GRTgaz
10/09/2020;Auvergne-Rhône-Alpes;295.49199999999996;Zone GRTgaz
31/10/2023;Auvergne-Rhône-Alpes;1387.917;Zone GRTgaz
20/04/2018;Auvergne-Rhône-Alpes;152.468;Zone GRTgaz
23/11/2019;Auvergne-Rhône-Alpes;240.619;Zone GRTgaz
15/02/2020;Auvergne-Rhône-Alpes;276.8469999999999;Zone GRTgaz
14/07/2021;Auvergne-Rhône-Alpes;481.354;Zone GRTgaz
02/07/2020;Auvergne-Rhône-Alpes;273.693;Zone GRTgaz
15/03/2018;Auvergne-Rhône-Alpes;109.131;Zone GRTgaz
05/04/2019;Auvergne-Rhône-Alpes;180.748;Zone GRTgaz
02/12/2018;Auvergne-Rhône-Alpes;142.567;Zone GRTgaz
27/07/2017;Auvergne-Rhône-Alpes;125.207;Zone GRTgaz
15/04/2020;Auvergne-Rhône-Alpes;271.589;Zone GRTgaz
24/09/2016;Auvergne-Rhône-Alpes;29.063000000000002;Zone GRTgaz
27/03/2018;Auvergne-Rhône-Alpes;104.501;Zone GRTgaz
21/01/2019;Auvergne-Rhône-Alpes;119.8;Zone GRTgaz
10/04/2018;Auvergne-Rhône-Alpes;130.44599999999997;Zone GRTgaz
09/04/2019;Auvergne-Rhône-Alpes;187.593;Zone GRTgaz
28/10/2017;Auvergne-Rhône-Alpes;140.72299999999998;Zone GRTgaz
29/05/2023;Auvergne-Rhône-Alpes;1306.805;Zone GRTgaz
29/03/2020;Auvergne-Rhône-Alpes;279.702;Zone GRTgaz
19/08/2017;Auvergne-Rhône-Alpes;100.08999999999999;Zone GRTgaz
04/01/2018;Auvergne-Rhône-Alpes;96.40699999999997;Zone GRTgaz
29/03/2017;Auvergne-Rhône-Alpes;114.51099999999998;Zone GRTgaz
21/01/2023;Auvergne-Rhône-Alpes;1333.331;Zone GRTgaz
02/07/2022;Auvergne-Rhône-Alpes;973.77;Zone GRTgaz
21/09/2018;Auvergne-Rhône-Alpes;135.54;Zone GRTgaz
10/06/2021;Auvergne-Rhône-Alpes;505.042;Zone GRTgaz
23/12/2018;Auvergne-Rhône-Alpes;128.538;Zone GRTgaz
18/07/2021;Auvergne-Rhône-Alpes;480.308;Zone GRTgaz
30/03/2020;Auvergne-Rhône-Alpes;252.149;Zone GRTgaz
11/10/2022;Auvergne-Rhône-Alpes;1165.789;Zone GRTgaz
04/05/2022;Auvergne-Rhône-Alpes;1108.028;Zone GRTgaz
27/05/2023;Auvergne-Rhône-Alpes;1362.442;Zone GRTgaz
12/05/2020;Auvergne-Rhône-Alpes;235.0;Zone GRTgaz
13/12/2024;Auvergne-Rhône-Alpes;1957.7830356;Zone GRTgaz
26/03/2020;Auvergne-Rhône-Alpes;285.653;Zone GRTgaz
26/07/2023;Auvergne-Rhône-Alpes;1245.432;Zone GRTgaz
31/08/2018;Auvergne-Rhône-Alpes;110.84;Zone GRTgaz
20/06/2021;Auvergne-Rhône-Alpes;411.65;Zone GRTgaz
11/05/2020;Auvergne-Rhône-Alpes;285.298;Zone GRTgaz
28/10/2018;Auvergne-Rhône-Alpes;129.991;Zone GRTgaz
13/03/2021;Auvergne-Rhône-Alpes;416.288;Zone GRTgaz
24/02/2023;Auvergne-Rhône-Alpes;1360.231;Zone GRTgaz
24/02/2024;Auvergne-Rhône-Alpes;1675.3105116;Zone GRTgaz
23/06/2017;Auvergne-Rhône-Alpes;81.609;Zone GRTgaz
18/07/2020;Auvergne-Rhône-Alpes;271.746;Zone GRTgaz
26/07/2018;Auvergne-Rhône-Alpes;116.015;Zone GRTgaz
31/03/2023;Auvergne-Rhône-Alpes;1353.543;Zone GRTgaz
06/08/2020;Auvergne-Rhône-Alpes;305.737;Zone GRTgaz
02/10/2024;Auvergne-Rhône-Alpes;1846.1896452;Zone GRTgaz
15/04/2021;Auvergne-Rhône-Alpes;423.491;Zone GRTgaz
03/01/2019;Auvergne-Rhône-Alpes;138.137;Zone GRTgaz
07/11/2021;Auvergne-Rhône-Alpes;699.539;Zone GRTgaz
25/12/2022;Auvergne-Rhône-Alpes;1175.73;Zone GRTgaz
22/01/2020;Auvergne-Rhône-Alpes;245.349;Zone GRTgaz
04/03/2018;Auvergne-Rhône-Alpes;106.113;Zone GRTgaz
06/06/2021;Auvergne-Rhône-Alpes;440.5659999999999;Zone GRTgaz
07/08/2022;Auvergne-Rhône-Alpes;895.934;Zone GRTgaz
01/02/2020;Auvergne-Rhône-Alpes;274.731;Zone GRTgaz
30/01/2021;Auvergne-Rhône-Alpes;340.453;Zone GRTgaz
17/10/2023;Auvergne-Rhône-Alpes;1500.175;Zone GRTgaz
03/10/2022;Auvergne-Rhône-Alpes;1081.25;Zone GRTgaz
01/10/2024;Auvergne-Rhône-Alpes;1857.0488058;Zone GRTgaz
28/10/2024;Auvergne-Rhône-Alpes;1832.2865909999998;Zone GRTgaz
25/10/2024;Auvergne-Rhône-Alpes;1872.8487792;Zone GRTgaz
29/08/2019;Auvergne-Rhône-Alpes;187.929;Zone GRTgaz
16/03/2024;Auvergne-Rhône-Alpes;1727.2913112;Zone GRTgaz
24/01/2021;Auvergne-Rhône-Alpes;334.852;Zone GRTgaz
05/05/2019;Auvergne-Rhône-Alpes;169.882;Zone GRTgaz
19/12/2018;Auvergne-Rhône-Alpes;116.802;Zone GRTgaz
07/07/2023;Auvergne-Rhône-Alpes;1341.236;Zone GRTgaz
05/07/2017;Auvergne-Rhône-Alpes;62.251;Zone GRTgaz
12/01/2020;Auvergne-Rhône-Alpes;229.532;Zone GRTgaz
04/07/2020;Auvergne-Rhône-Alpes;309.022;Zone GRTgaz
26/06/2017;Auvergne-Rhône-Alpes;73.755;Zone GRTgaz
15/12/2024;Auvergne-Rhône-Alpes;1897.6400694000001;Zone GRTgaz
17/07/2020;Auvergne-Rhône-Alpes;247.867;Zone GRTgaz
24/02/2020;Auvergne-Rhône-Alpes;249.965;Zone GRTgaz
03/05/2020;Auvergne-Rhône-Alpes;295.305;Zone GRTgaz
21/02/2024;Auvergne-Rhône-Alpes;1672.4821769999994;Zone GRTgaz
29/01/2021;Auvergne-Rhône-Alpes;374.531;Zone GRTgaz
26/12/2021;Auvergne-Rhône-Alpes;814.469;Zone GRTgaz
11/02/2023;Auvergne-Rhône-Alpes;1392.204;Zone GRTgaz
29/06/2020;Auvergne-Rhône-Alpes;280.054;Zone GRTgaz
20/08/2019;Auvergne-Rhône-Alpes;167.941;Zone GRTgaz
06/09/2023;Auvergne-Rhône-Alpes;1354.834;Zone GRTgaz
10/07/2024;Auvergne-Rhône-Alpes;1879.8529428;Zone GRTgaz
16/01/2024;Auvergne-Rhône-Alpes;1738.9655856000002;Zone GRTgaz
31/10/2024;Auvergne-Rhône-Alpes;1868.2518581999996;Zone GRTgaz
05/01/2022;Auvergne-Rhône-Alpes;758.071;Zone GRTgaz
17/09/2024;Auvergne-Rhône-Alpes;1800.9322811999998;Zone GRTgaz
26/08/2017;Auvergne-Rhône-Alpes;89.449;Zone GRTgaz
21/06/2022;Auvergne-Rhône-Alpes;1010.379;Zone GRTgaz
23/03/2024;Auvergne-Rhône-Alpes;1743.6397068000003;Zone GRTgaz
07/03/2024;Auvergne-Rhône-Alpes;1720.0625651999999;Zone GRTgaz
22/02/2023;Auvergne-Rhône-Alpes;1343.187;Zone GRTgaz
16/10/2017;Auvergne-Rhône-Alpes;105.328;Zone GRTgaz
12/06/2023;Auvergne-Rhône-Alpes;1330.071;Zone GRTgaz
19/07/2018;Auvergne-Rhône-Alpes;126.84999999999998;Zone GRTgaz
27/04/2024;Auvergne-Rhône-Alpes;1718.5676886000003;Zone GRTgaz
30/11/2024;Auvergne-Rhône-Alpes;1852.3295675999998;Zone GRTgaz
09/11/2020;Auvergne-Rhône-Alpes;342.058;Zone GRTgaz
18/08/2017;Auvergne-Rhône-Alpes;85.986;Zone GRTgaz
26/03/2024;Auvergne-Rhône-Alpes;1692.509112;Zone GRTgaz
01/12/2020;Auvergne-Rhône-Alpes;379.16;Zone GRTgaz
18/12/2020;Auvergne-Rhône-Alpes;365.461;Zone GRTgaz
26/12/2019;Auvergne-Rhône-Alpes;209.97999999999996;Zone GRTgaz
02/02/2018;Auvergne-Rhône-Alpes;118.486;Zone GRTgaz
25/04/2019;Auvergne-Rhône-Alpes;185.27899999999997;Zone GRTgaz
28/05/2018;Auvergne-Rhône-Alpes;146.834;Zone GRTgaz
01/08/2019;Auvergne-Rhône-Alpes;174.785;Zone GRTgaz
08/07/2023;Auvergne-Rhône-Alpes;1225.859;Zone GRTgaz
18/12/2023;Auvergne-Rhône-Alpes;1502.659;Zone GRTgaz
08/05/2019;Auvergne-Rhône-Alpes;173.909;Zone GRTgaz
24/07/2022;Auvergne-Rhône-Alpes;887.876;Zone GRTgaz
17/02/2023;Auvergne-Rhône-Alpes;1441.743;Zone GRTgaz
18/04/2024;Auvergne-Rhône-Alpes;1832.5372409999998;Zone GRTgaz
20/10/2021;Auvergne-Rhône-Alpes;612.089;Zone GRTgaz
28/04/2023;Auvergne-Rhône-Alpes;1389.981;Zone GRTgaz
03/07/2023;Auvergne-Rhône-Alpes;1299.45;Zone GRTgaz
30/12/2018;Auvergne-Rhône-Alpes;134.714;Zone GRTgaz
04/01/2021;Auvergne-Rhône-Alpes;298.511;Zone GRTgaz
29/01/2022;Auvergne-Rhône-Alpes;805.663;Zone GRTgaz
09/06/2024;Auvergne-Rhône-Alpes;1691.7742062;Zone GRTgaz
22/05/2020;Auvergne-Rhône-Alpes;263.47;Zone GRTgaz
30/06/2022;Auvergne-Rhône-Alpes;912.109;Zone GRTgaz
02/02/2017;Auvergne-Rhône-Alpes;103.817;Zone GRTgaz
02/04/2023;Auvergne-Rhône-Alpes;1315.93;Zone GRTgaz
09/07/2023;Auvergne-Rhône-Alpes;1144.067;Zone GRTgaz
14/09/2016;Auvergne-Rhône-Alpes;14.627999999999997;Zone GRTgaz
02/01/2017;Auvergne-Rhône-Alpes;28.365999999999996;Zone GRTgaz
18/10/2018;Auvergne-Rhône-Alpes;137.998;Zone GRTgaz
20/04/2017;Auvergne-Rhône-Alpes;115.131;Zone GRTgaz
09/01/2017;Auvergne-Rhône-Alpes;52.71999999999999;Zone GRTgaz
09/10/2016;Auvergne-Rhône-Alpes;27.001999999999992;Zone GRTgaz
26/10/2016;Auvergne-Rhône-Alpes;30.502999999999997;Zone GRTgaz
04/08/2020;Auvergne-Rhône-Alpes;290.474;Zone GRTgaz
27/03/2022;Auvergne-Rhône-Alpes;911.052;Zone GRTgaz
30/04/2020;Auvergne-Rhône-Alpes;299.113;Zone GRTgaz
22/02/2017;Auvergne-Rhône-Alpes;55.023;Zone GRTgaz
31/12/2020;Auvergne-Rhône-Alpes;313.062;Zone GRTgaz
25/01/2018;Auvergne-Rhône-Alpes;144.98;Zone GRTgaz
09/11/2023;Auvergne-Rhône-Alpes;1512.295;Zone GRTgaz
04/03/2019;Auvergne-Rhône-Alpes;171.03699999999998;Zone GRTgaz
03/10/2016;Auvergne-Rhône-Alpes;40.567;Zone GRTgaz
01/06/2018;Auvergne-Rhône-Alpes;150.62999999999997;Zone GRTgaz
14/07/2018;Auvergne-Rhône-Alpes;108.722;Zone GRTgaz
11/12/2023;Auvergne-Rhône-Alpes;1628.106;Zone GRTgaz
28/11/2019;Auvergne-Rhône-Alpes;239.581;Zone GRTgaz
04/07/2021;Auvergne-Rhône-Alpes;464.746;Zone GRTgaz
03/08/2021;Auvergne-Rhône-Alpes;524.452;Zone GRTgaz
03/11/2022;Auvergne-Rhône-Alpes;1119.45;Zone GRTgaz
30/01/2023;Auvergne-Rhône-Alpes;1331.352;Zone GRTgaz
08/10/2021;Auvergne-Rhône-Alpes;544.412;Zone GRTgaz
23/12/2017;Auvergne-Rhône-Alpes;83.103;Zone GRTgaz
04/09/2023;Auvergne-Rhône-Alpes;4.155777;Zone Teréga
30/10/2023;Auvergne-Rhône-Alpes;5.2867098;Zone Teréga
16/12/2023;Auvergne-Rhône-Alpes;2.3089878;Zone Teréga
30/01/2024;Auvergne-Rhône-Alpes;5.8291164;Zone Teréga
10/09/2023;Auvergne-Rhône-Alpes;3.7106226;Zone Teréga
05/04/2024;Auvergne-Rhône-Alpes;5.9694804;Zone Teréga
02/05/2024;Auvergne-Rhône-Alpes;4.2099174;Zone Teréga
25/10/2023;Auvergne-Rhône-Alpes;6.642225;Zone Teréga
05/04/2020;Auvergne-Rhône-Alpes;263.751;Zone GRTgaz
01/03/2019;Auvergne-Rhône-Alpes;148.12499999999997;Zone GRTgaz
14/09/2020;Auvergne-Rhône-Alpes;333.687;Zone GRTgaz
15/04/2018;Auvergne-Rhône-Alpes;128.26;Zone GRTgaz
09/09/2018;Auvergne-Rhône-Alpes;108.153;Zone GRTgaz
30/12/2019;Auvergne-Rhône-Alpes;220.67;Zone GRTgaz
30/10/2017;Auvergne-Rhône-Alpes;115.601;Zone GRTgaz
02/07/2018;Auvergne-Rhône-Alpes;126.821;Zone GRTgaz
20/08/2017;Auvergne-Rhône-Alpes;102.887;Zone GRTgaz
08/11/2023;Auvergne-Rhône-Alpes;2.6488692;Zone Teréga
08/01/2017;Auvergne-Rhône-Alpes;29.983999999999995;Zone GRTgaz
22/05/2024;Auvergne-Rhône-Alpes;7.965657;Zone Teréga
10/12/2023;Auvergne-Rhône-Alpes;4.4094348;Zone Teréga
13/12/2023;Auvergne-Rhône-Alpes;1.7685864;Zone Teréga
18/07/2024;Auvergne-Rhône-Alpes;7.544565;Zone Teréga
07/08/2024;Auvergne-Rhône-Alpes;4.6330146;Zone Teréga
07/01/2024;Auvergne-Rhône-Alpes;3.1120704;Zone Teréga
29/06/2017;Auvergne-Rhône-Alpes;56.42;Zone GRTgaz
26/02/2024;Auvergne-Rhône-Alpes;5.7278538;Zone Teréga
19/09/2024;Auvergne-Rhône-Alpes;5.9383998;Zone Teréga
29/09/2024;Auvergne-Rhône-Alpes;2.6288172;Zone Teréga
01/10/2024;Auvergne-Rhône-Alpes;5.9975532;Zone Teréga
06/10/2024;Auvergne-Rhône-Alpes;6.276276;Zone Teréga
15/10/2024;Auvergne-Rhône-Alpes;5.2466058;Zone Teréga
28/10/2024;Auvergne-Rhône-Alpes;5.4461232;Zone Teréga
22/04/2024;Auvergne-Rhône-Alpes;7.5365442;Zone Teréga
03/01/2017;Auvergne-Rhône-Alpes;36.335;Zone GRTgaz
25/04/2024;Auvergne-Rhône-Alpes;5.2054992;Zone Teréga
23/11/2024;Auvergne-Rhône-Alpes;1.6212042;Zone Teréga
27/11/2024;Auvergne-Rhône-Alpes;1.007613;Zone Teréga
30/11/2024;Auvergne-Rhône-Alpes;0.0431118;Zone Teréga
25/05/2024;Auvergne-Rhône-Alpes;5.7659526;Zone Teréga
04/06/2024;Auvergne-Rhône-Alpes;7.1174574;Zone Teréga
21/06/2024;Auvergne-Rhône-Alpes;7.7220252;Zone Teréga
07/07/2024;Auvergne-Rhône-Alpes;5.2456032;Zone Teréga
01/09/2024;Auvergne-Rhône-Alpes;4.0484988;Zone Teréga
02/10/2024;Auvergne-Rhône-Alpes;3.0318624;Zone Teréga
09/10/2024;Auvergne-Rhône-Alpes;4.772376;Zone Teréga
05/11/2024;Auvergne-Rhône-Alpes;6.176016;Zone Teréga
14/11/2024;Auvergne-Rhône-Alpes;4.9859298;Zone Teréga
16/11/2024;Auvergne-Rhône-Alpes;6.381549;Zone Teréga
18/10/2017;Auvergne-Rhône-Alpes;109.577;Zone GRTgaz
27/10/2019;Auvergne-Rhône-Alpes;192.998;Zone GRTgaz
11/04/2017;Auvergne-Rhône-Alpes;119.639;Zone GRTgaz
08/06/2020;Auvergne-Rhône-Alpes;263.577;Zone GRTgaz
01/08/2020;Auvergne-Rhône-Alpes;259.58599999999996;Zone GRTgaz
20/08/2020;Auvergne-Rhône-Alpes;306.118;Zone GRTgaz
27/06/2021;Auvergne-Rhône-Alpes;470.56399999999996;Zone GRTgaz
07/04/2018;Auvergne-Rhône-Alpes;128.029;Zone GRTgaz
07/10/2020;Auvergne-Rhône-Alpes;343.718;Zone GRTgaz
07/04/2023;Auvergne-Rhône-Alpes;1352.837;Zone GRTgaz
23/04/2023;Auvergne-Rhône-Alpes;1300.224;Zone GRTgaz
20/03/2024;Auvergne-Rhône-Alpes;1844.8461612;Zone GRTgaz
17/05/2018;Auvergne-Rhône-Alpes;133.422;Zone GRTgaz
23/10/2021;Auvergne-Rhône-Alpes;653.593;Zone GRTgaz
14/11/2020;Auvergne-Rhône-Alpes;307.606;Zone GRTgaz
28/09/2021;Auvergne-Rhône-Alpes;586.128;Zone GRTgaz
07/05/2024;Auvergne-Rhône-Alpes;1762.876593;Zone GRTgaz
03/12/2021;Auvergne-Rhône-Alpes;832.635;Zone GRTgaz
19/08/2021;Auvergne-Rhône-Alpes;497.039;Zone GRTgaz
23/02/2024;Auvergne-Rhône-Alpes;1739.6222886;Zone GRTgaz
13/02/2024;Auvergne-Rhône-Alpes;1638.9421991999998;Zone GRTgaz
24/11/2023;Auvergne-Rhône-Alpes;1574.208;Zone GRTgaz
01/01/2023;Auvergne-Rhône-Alpes;1233.526;Zone GRTgaz
01/08/2023;Auvergne-Rhône-Alpes;1314.302;Zone GRTgaz
19/06/2024;Auvergne-Rhône-Alpes;1842.9041250000002;Zone GRTgaz
14/12/2023;Auvergne-Rhône-Alpes;2.5335702;Zone Teréga
22/12/2023;Auvergne-Rhône-Alpes;3.4078374;Zone Teréga
24/12/2023;Auvergne-Rhône-Alpes;4.8064644;Zone Teréga
09/01/2024;Auvergne-Rhône-Alpes;6.0466806;Zone Teréga
15/01/2024;Auvergne-Rhône-Alpes;4.8596022;Zone Teréga
12/09/2023;Auvergne-Rhône-Alpes;3.3476814;Zone Teréga
17/09/2023;Auvergne-Rhône-Alpes;4.3853724;Zone Teréga
03/12/2023;Auvergne-Rhône-Alpes;3.7868202;Zone Teréga
21/03/2017;Auvergne-Rhône-Alpes;95.309;Zone GRTgaz
22/02/2019;Auvergne-Rhône-Alpes;161.317;Zone GRTgaz
