annee;nom_iris;code_iris;type_iris;nom_commune;code_commune;domaine_de_tension;nb_sites_photovoltaique_enedis;energie_produite_annuelle_photovoltaique_enedis_mwh;nb_sites_eolien_enedis;energie_produite_annuelle_eolien_enedis_mwh;nb_sites_hydraulique_enedis;energie_produite_annuelle_hydraulique_enedis_mwh;nb_sites_bio_energie_enedis;energie_produite_annuelle_bio_energie_enedis_mwh;nb_sites_cogeneration_enedis;energie_produite_annuelle_cogeneration_enedis_mwh;nb_sites_autres_filieres_enedis;energie_produite_annuelle_autres_filieres_enedis_mwh;gid
2018;Aventuriere-Simandre;691430103;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;923
2019;Aventurière-Simandre;691430103;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;924
2020;Aventurière-Simandre;691430103;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;925
2021;Aventurière-Simandre;691430103;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;926
2022;Aventurière-Simandre;691430103;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;927
2023;Aventurière-Simandre;691430103;H;Neuville-sur-Saône;69143;BT <= 36 kVA;12;29,728;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;928
2015;Vosne-Etete Noire;691430104;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;929
2016;Vosne-Etete Noire;691430104;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;930
2017;Vosne-Etete Noire;691430104;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;931
2018;Vosne-Etete Noire;691430104;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;932
2019;Vosne-Etete Noire;691430104;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;933
2020;Vosne-Tête Noire;691430104;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;934
2021;Vosne-Tête Noire;691430104;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;935
2022;Vosne-Tête Noire;691430104;H;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;936
2023;Vosne-Tête Noire;691430104;H;Neuville-sur-Saône;69143;BT <= 36 kVA;12;14,986;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;937
2021;Fictif - Neuville-sur-Saône;69143xxxx;F;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;938
2022;Fictif - Neuville-sur-Saône;69143xxxx;F;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;939
2023;Fictif - Neuville-sur-Saône;69143xxxx;F;Neuville-sur-Saône;69143;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;940
2015;Golf-Montlouis;691490101;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;941
2016;Golf-Montlouis;691490101;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;942
2017;Golf-Montlouis;691490101;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;943
2018;Golf-Montlouis;691490101;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;944
2019;Golf-Montlouis;691490101;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;945
2020;Golf-Montlouis;691490101;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;946
2021;Golf-Montlouis;691490101;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;947
2022;Golf-Montlouis;691490101;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;948
2023;Golf-Montlouis;691490101;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;949
2015;Celestins Merlo;691490102;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;950
2016;Celestins Merlo;691490102;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;951
2017;Celestins Merlo;691490102;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;952
2020;Célestins Merlo;691490102;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;953
2021;Célestins Merlo;691490102;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;954
2022;Célestins Merlo;691490102;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;955
2023;Célestins Merlo;691490102;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;956
2015;Cadière;691490201;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;957
2016;Cadière;691490201;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;958
2017;Cadière;691490201;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;959
2018;Cadière;691490201;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;960
2019;Cadière;691490201;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;961
2020;Cadière;691490201;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;962
2021;Cadière;691490201;H;Oullins;69149;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;963
